# massnumber, rigidity, px, py, pz, Nparticles, label
4.000000000000000000e+00 2.870384053742198272e+18 3.448601898182194342e-02 3.375551267207230755e-01 -9.406738281250000000e-01 4.180303815796049954e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171290e+19 -4.119884344222873307e-01 4.918027186480359858e-01 -7.670694986979167407e-01 5.982480534774012489e-03 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.582463998631478796e-01 4.452884724750550971e-01 -2.552083333333333148e-01 6.480124917991854622e-29 2.000000000000000000e+00
1.000000000000000000e+00 3.162277660168379187e+19 2.501530184541150836e-01 -3.192967371215433281e-01 9.140421549479166297e-01 1.134345434913007017e-06 1.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.293470952265018514e-01 4.765647397730123913e-01 -2.916666666666666297e-01 8.592994299941047879e-23 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 1.109979906082856904e-01 -2.614948787762127469e-01 9.588012695312500000e-01 2.402052957254229418e-18 1.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 9.251634706747084713e-02 -2.751139259125273129e-01 9.569498697916666297e-01 3.483368100663940469e-24 1.000000000000000000e+00
1.000000000000000000e+00 1.380384264602886554e+19 3.434733290631927227e-01 -3.297379457554128757e-01 8.793741861979166297e-01 4.188188267390058686e-03 1.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898289e+20 -8.243393829201458578e-01 4.537114961045053962e-01 -3.385416666666666297e-01 8.244237211468808084e-24 2.000000000000000000e+00
1.300000000000000000e+01 2.218485771635855104e+18 4.120680346004971795e-01 1.574811667699214379e-01 -8.974405924479166297e-01 5.323579806443602680e-02 2.000000000000000000e+00
1.400000000000000000e+01 2.157108371715727872e+18 1.475745076426465165e-02 3.693356716056701017e-01 -9.291788736979166297e-01 5.622253392507323144e-02 2.000000000000000000e+00
4.000000000000000000e+00 3.005661086543544832e+18 -1.112085667394272642e-01 4.024295680304995071e-01 -9.086710611979166297e-01 1.155364200579536149e-01 2.000000000000000000e+00
1.000000000000000000e+00 1.380384264602886554e+19 -6.251801845154818515e-01 4.940975367051297362e-01 -6.041666666666666297e-01 3.070034613477854585e-03 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -8.084974529266606424e-01 5.050520055730145508e-01 -3.020833333333333148e-01 2.433116777277110823e-17 2.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.330930872374132656e-01 4.452975324120219125e-01 -3.281250000000000000e-01 2.663764350598051481e-28 2.000000000000000000e+00
1.400000000000000000e+01 5.941169793590530560e+17 5.247414141039568047e-01 -7.958593519249504977e-01 3.020833333333333148e-01 4.465991406007534248e-02 1.000000000000000000e+00
1.000000000000000000e+01 1.096478196143182848e+18 9.899883821096425729e-01 1.214959517564827111e-02 1.406250000000000000e-01 5.114616440028768585e-02 2.000000000000000000e+00
1.000000000000000000e+00 2.884031503126611558e+19 -7.712317526141423407e-01 4.306681103352306139e-01 -4.687500000000000000e-01 1.687739548438096503e-06 2.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -8.131309849700792958e-01 4.218810055913999602e-01 -4.010416666666666297e-01 1.416365103028824861e-17 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -8.039756466036780402e-01 5.091119633886244111e-01 -3.072916666666666297e-01 1.999675956688900967e-25 2.000000000000000000e+00
1.000000000000000000e+00 2.089296130854040781e+19 -7.129243431091075722e-01 4.453494170027278432e-01 -5.416666666666666297e-01 1.878153721034668306e-04 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.469450024944563671e-01 4.263162883121178748e-01 -3.177083333333333148e-01 2.165620580519953638e-19 4.000000000000000000e+00
4.000000000000000000e+00 3.450960661507216384e+18 -5.011259140278960800e-01 4.482811708715528920e-01 -7.402140299479167407e-01 9.521892098288294026e-02 2.000000000000000000e+00
1.400000000000000000e+01 6.821375614438833920e+17 4.769220174238827381e-01 7.531421669720357315e-01 -4.531250000000000000e-01 4.580224587128159386e-02 2.000000000000000000e+00
1.000000000000000000e+00 3.162277660168379187e+19 -7.899820485592315977e-01 4.348014235081519852e-01 -4.322916666666666297e-01 2.765443702622063380e-07 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.175426831885391765e-01 4.499706329749573741e-01 -3.593750000000000000e-01 5.758523764357965835e-17 2.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -7.807490005712557357e-01 5.147785643645309550e-01 -3.541666666666666297e-01 1.148480695394517810e-14 2.000000000000000000e+00
1.000000000000000000e+00 2.630267991895370547e+19 -7.543646572862229283e-01 4.648258675045187638e-01 -4.635416666666666297e-01 5.562798542581768831e-06 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.792019694091693038e-01 5.206461105838537939e-01 -3.489583333333333148e-01 2.907370309855205527e-23 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.298450496758091877e-01 4.435614201653581001e-01 -3.385416666666666297e-01 2.663764350598051481e-28 2.000000000000000000e+00
1.300000000000000000e+01 1.932220331930439936e+18 -1.197987936696663092e-01 2.438629484310724516e-01 -9.623819986979166297e-01 5.893266568031524377e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171331e+20 -8.558626238471580550e-01 4.710617005220019138e-01 -2.135416666666666574e-01 4.226396299191676739e-28 2.000000000000000000e+00
4.000000000000000000e+00 2.741195490357957120e+18 -8.190597448649596102e-02 4.923832214519229256e-01 -8.665161132812500000e-01 8.607524602128135971e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.439717161976394433e-01 4.849684331451893371e-01 -2.291666666666666574e-01 1.048025402884503818e-20 2.000000000000000000e+00
3.000000000000000000e+00 2.903211966520277504e+18 4.309963705828177560e-01 1.390146080040842169e-01 -8.915812174479166297e-01 4.065568772122173796e-02 2.000000000000000000e+00
2.800000000000000000e+01 1.078554185857863936e+18 9.484696865116626352e-01 -5.243094285313150416e-02 3.125000000000000000e-01 6.007296950826608584e-02 2.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -8.263210117234895957e-01 4.614308311905018223e-01 -3.229166666666666297e-01 8.133515281497500812e-10 2.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -8.435966906878648031e-01 3.989915197538450586e-01 -3.593750000000000000e-01 4.527652323249374646e-29 4.000000000000000000e+00
4.000000000000000000e+00 5.727169131919425536e+18 -9.526722576825340516e-01 3.018051679024381095e-01 3.645833333333332871e-02 1.076382668351942747e-02 4.000000000000000000e+00
1.400000000000000000e+01 6.821375614438833920e+17 -9.887144459547282382e-01 -1.404673298291229111e-01 -5.208333333333332871e-02 4.583780165555310232e-02 1.000000000000000000e+00
1.400000000000000000e+01 1.185419219598254592e+18 -6.998621255580187439e-01 4.194812148170787847e-01 -5.781250000000000000e-01 5.242311372133826725e-02 1.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.571693191439766490e-01 4.380754088896193221e-01 -2.708333333333333148e-01 1.512503221206567662e-20 2.000000000000000000e+00
1.000000000000000000e+00 4.168693834703363277e+19 -7.895819819629911196e-01 4.732572272394736657e-01 -3.906250000000000000e-01 3.963609929045844707e-09 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -7.978375076117202314e-01 4.916130521509175511e-01 -3.489583333333333148e-01 4.355394129954891865e-30 2.000000000000000000e+00
4.000000000000000000e+00 7.210078757816528896e+18 3.590231796667124886e-01 -3.384742428298282424e-01 8.697916666666667407e-01 1.174018289736739225e-02 1.000000000000000000e+00
4.000000000000000000e+00 4.763651794908130304e+18 -7.429756498345052584e-01 6.097443579213204234e-01 -2.760416666666666297e-01 3.738843658541190357e-02 2.000000000000000000e+00
1.400000000000000000e+01 2.365222296304219648e+18 9.036827126488070627e-01 -4.274100916648036486e-01 -2.604166666666666435e-02 5.274380079552809519e-02 0.000000000000000000e+00
1.000000000000000000e+00 4.786300923226380698e+19 -8.287406747380956507e-01 4.495306251230664074e-01 -3.333333333333333148e-01 1.245502158065905128e-16 2.000000000000000000e+00
1.400000000000000000e+01 9.416119561117216000e+17 -2.091013301311537009e-01 5.729603704324277569e-01 -7.924601236979167407e-01 4.952013456784695733e-02 2.000000000000000000e+00
1.300000000000000000e+01 1.399769891238454016e+18 9.252379137448770718e-01 -1.488720409151756130e-01 -3.489583333333333148e-01 5.414151450891128980e-02 0.000000000000000000e+00
4.000000000000000000e+00 2.617821370127246336e+18 -7.234260733679429012e-02 4.938789047809901134e-01 -8.665161132812500000e-01 1.386827044638164197e-01 2.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.557916831235395927e-01 4.307693331244322188e-01 -2.864583333333333148e-01 1.462324261488135507e-20 2.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -7.626633652936252172e-01 5.232458451845473091e-01 -3.802083333333333148e-01 3.580402142695865948e-16 2.000000000000000000e+00
1.000000000000000000e+00 3.311311214825907814e+19 -7.739363992733833131e-01 4.900898198054846056e-01 -4.010416666666666297e-01 1.468150400517362638e-07 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.944789047467805121e-01 4.895435417686113122e-01 -3.593750000000000000e-01 1.246221374735318866e-13 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -5.585522352116260025e-01 5.260630030226148141e-02 -8.277994791666667407e-01 2.656907132428139555e-25 0.000000000000000000e+00
2.400000000000000000e+01 1.904534123395313408e+18 9.028198140021648221e-01 -2.438900483154630150e-01 -3.541666666666666297e-01 6.939130241778038166e-02 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560833024e+18 -4.747816823295075706e-01 3.742876986539558914e-01 -7.965494791666667407e-01 4.186840183726268233e-02 4.000000000000000000e+00
1.000000000000000000e+00 2.630267991895370547e+19 2.156954445469559112e-01 -2.851460531487651218e-01 9.338989257812500000e-01 1.109579125565373226e-05 1.000000000000000000e+00
1.000000000000000000e+00 1.445439770745927926e+20 -5.869380076590304807e-01 9.007090073406565089e-02 -8.046061197916667407e-01 1.231075852812169822e-30 0.000000000000000000e+00
1.400000000000000000e+01 7.479489628934990080e+17 -6.768377584705433936e-01 3.889288478739657551e-01 6.250000000000000000e-01 4.701406241374570666e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898534e+19 -5.456356291857484830e-01 4.342817745296348453e-01 -7.167154947916667407e-01 4.010011433153044119e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.659586907437556326e+19 -7.012792262406143395e-01 4.811315950692915400e-01 -5.260416666666666297e-01 8.439885562892815093e-04 2.000000000000000000e+00
1.000000000000000000e+00 1.096478196143182807e+20 1.291159862295846172e-01 -2.599538589936183364e-01 9.569498697916666297e-01 2.364445603462589357e-23 1.000000000000000000e+00
1.400000000000000000e+01 1.032456979104234240e+18 -3.273836590248861977e-01 7.265002262163211544e-01 -6.041666666666666297e-01 5.071400541225380698e-02 1.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.352257448194010392e-01 4.333445455078813735e-01 -3.385416666666666297e-01 4.499765366081159869e-19 4.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.361858466619697117e-01 4.273513394646201724e-01 -3.437500000000000000e-01 1.316155702495020878e-31 4.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 -8.376870876016452305e-01 4.882185813711202305e-01 -2.447916666666666574e-01 1.339015888237383468e-30 2.000000000000000000e+00
1.000000000000000000e+00 4.570881896148751974e+19 -8.017826483804582072e-01 4.477282177596594859e-01 -3.958333333333333148e-01 2.181381770681906626e-14 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.458530562217081439e-01 4.322919815129536159e-01 -3.125000000000000000e-01 4.843771947888850519e-33 2.000000000000000000e+00
1.400000000000000000e+01 6.821375614438833920e+17 3.025523501729016629e-01 8.622198170448496235e-01 -4.062500000000000000e-01 4.592702647843699415e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.148153621496879309e+19 -5.097749075835837917e-01 4.901391181303385580e-01 -7.070312500000000000e-01 1.026236275558194133e-02 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.130005187205405770e-01 4.539924554611977081e-01 -3.645833333333333148e-01 9.716768004461994444e-13 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.072451960645643521e-01 4.974098997418915369e-01 -3.177083333333333148e-01 2.004890734127359789e-16 2.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.296696738411885041e-01 5.042301644062409105e-01 -2.395833333333333148e-01 4.286190638725331157e-14 2.000000000000000000e+00
1.000000000000000000e+00 1.819700858609990246e+19 -6.893567558166711073e-01 4.365303512757327531e-01 -5.781250000000000000e-01 3.092664024170524158e-04 2.000000000000000000e+00
1.000000000000000000e+00 1.737800828749369139e+19 3.096097656159704781e-01 -2.888643818158057597e-01 9.059244791666666297e-01 7.981591088313992957e-04 1.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 1.109107305448534808e-01 -2.548007757670814888e-01 9.606119791666666297e-01 4.779974379868336025e-30 1.000000000000000000e+00
4.000000000000000000e+00 2.500000000000000000e+18 1.206766319477547561e-01 3.171275761935630211e-01 -9.406738281250000000e-01 1.430406307573174329e-01 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.592392005454200232e-01 4.128603346996290169e-01 -3.020833333333333148e-01 4.331241161039907276e-19 4.000000000000000000e+00
4.000000000000000000e+00 2.177408974890208256e+18 2.438629484310724793e-01 1.197987936696662953e-01 -9.623819986979166297e-01 1.669799972387453479e-01 2.000000000000000000e+00
1.400000000000000000e+01 1.241286306249549312e+18 -1.196572680520415072e-01 -4.963388593218016065e-01 -8.598429361979167407e-01 5.266866101252731802e-02 1.000000000000000000e+00
1.400000000000000000e+01 2.715638545146876928e+18 2.343165621479651461e-01 -4.974579545316334429e-03 -9.721476236979166297e-01 4.530594020080858098e-02 0.000000000000000000e+00
1.000000000000000000e+00 1.819700858609990246e+19 -2.836883566160198766e-01 1.486747677870104388e-02 -9.588012695312500000e-01 6.319251085322414403e-04 0.000000000000000000e+00
1.200000000000000000e+01 1.320744327050925824e+18 9.154892115751132042e-01 2.174144508079744187e-01 -3.385416666666666297e-01 5.373061758542099775e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.513561248436207206e+19 3.684322877261336782e-01 -3.616062444948437982e-01 8.564453125000000000e-01 4.591321457355721641e-03 1.000000000000000000e+00
1.000000000000000000e+00 1.148153621496879309e+19 -1.462336420439805940e-01 -4.995491145526677855e-03 -9.892374674479166297e-01 1.322059883905056868e-02 0.000000000000000000e+00
1.400000000000000000e+01 2.843622646810704384e+18 7.162324851031366402e-01 -5.519156218769986078e-01 4.270833333333333148e-01 4.428244617139151518e-02 1.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.379461128523802982e-01 4.545238956070496994e-01 -3.020833333333333148e-01 7.330961057809586334e-18 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.460471980881791865e-01 4.861610598424571106e-01 -2.187500000000000000e-01 4.226396299191676739e-28 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.073681154780861791e-01 4.639350376560484879e-01 -3.645833333333333148e-01 3.214814206041094779e-22 2.000000000000000000e+00
1.000000000000000000e+00 2.630267991895370547e+19 -7.152726420320628664e-01 5.037518307018571395e-01 -4.843750000000000000e-01 6.788927883396363933e-06 2.000000000000000000e+00
1.300000000000000000e+01 2.792908113616155648e+18 -6.031095127923323806e-01 6.736903902894002538e-01 -4.270833333333333148e-01 4.265903563213095662e-02 2.000000000000000000e+00
1.400000000000000000e+01 1.032456979104234240e+18 9.788463341382039884e-01 -1.024760811104479530e-01 -1.770833333333333148e-01 5.055651632424377345e-02 2.000000000000000000e+00
