# rigidity, px, py, pz, Nparticles, x0, y0, z0
2.398832919019484774e+19 4.882185813711203415e-01 -8.376870876016452305e-01 2.447916666666666574e-01 2.223655679649454773e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
5.495408738576225894e+19 9.544264928656391589e-02 5.001937297998951606e-03 -9.954223632812500000e-01 5.523231829620329429e-31 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.737800828749369139e+19 5.397023701900572901e-01 -8.408241436234591415e-01 -4.166666666666666435e-02 9.262044844846686388e-11 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+19 5.490391546520804189e-01 -2.531105171624459249e-01 -7.965494791666667407e-01 7.645729494948854319e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.318256738556410102e+20 -4.988748567602212941e-03 3.149771882503148157e-02 -9.994913736979166297e-01 5.216686946419449393e-74 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.054092553389459866e+20 5.924145567863179362e-01 -6.146361783987007721e-01 5.208333333333332593e-01 1.798294893547522349e-60 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.279716078773929984e+18 4.312670044846137474e-01 -8.836167263620335888e-01 1.822916666666666574e-01 3.332188793475114531e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.885571758345436160e+18 5.165306183711478871e-01 -8.499090691601516312e-01 -1.041666666666666574e-01 1.518337608502929944e-05 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.148967268593890816e+18 4.575494320537374926e-01 -7.741074003181356300e-01 4.375000000000000000e-01 9.914197602079385940e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.772545903675557888e+19 5.042301644062402444e-01 -8.296696738411889482e-01 2.395833333333333148e-01 7.600922914015836886e-17 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.884031503126611558e+19 1.628804986604210636e-01 -5.397271928297389665e-02 -9.851684570312500000e-01 1.710989147249943260e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
8.767559972984569856e+19 5.499740665020812491e-01 -8.016214103616271514e-01 2.343750000000000000e-01 3.536025019108423666e-51 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.737800828749369139e+19 6.592158153533659304e-01 -6.839431692677375718e-01 3.125000000000000000e-01 1.167913810970225284e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.584893192461110804e+20 6.073200595102499211e-01 -5.999124804547372181e-01 5.208333333333332593e-01 3.567763415159128719e-87 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.047128548050898289e+20 5.470828783017586128e-01 -8.079905703466242484e-01 2.187500000000000000e-01 1.836083761061771414e-74 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.630267991895370547e+19 1.628804986604210636e-01 -5.397271928297389665e-02 -9.851684570312500000e-01 6.020660896131138712e-16 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.445439770745927926e+20 6.026968985984397786e-01 -6.176738527332832351e-01 5.052083333333332593e-01 2.664781327613298516e-41 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.504734908014069760e+18 4.329998212787722345e-01 -9.011532205983471266e-01 -2.083333333333333218e-02 3.725810220257749147e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
8.709635899560832205e+19 6.203379362948868714e-01 -6.127715761322675148e-01 4.895833333333333148e-01 3.889663661964830071e-29 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.549925860214368256e+18 5.490391546520804189e-01 -2.531105171624459249e-01 -7.965494791666667407e-01 1.415083484220050294e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.148967268593890816e+18 4.544659213416431531e-01 -8.892401546983695892e-01 -5.208333333333332871e-02 1.005596968939700703e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
5.531956358125188096e+18 7.020443625742071037e-01 -6.207751562159988801e-01 3.489583333333333148e-01 6.565554081350707613e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.885571758345436160e+18 5.762136198062018932e-01 -7.573306384579037154e-01 3.072916666666666297e-01 1.318994352879048508e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.668421261313272832e+18 6.397329283227173313e-01 -6.319300043672883005e-01 4.375000000000000000e-01 1.155210983431766679e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.295641846391025664e+18 6.433287622921766147e-01 -6.674601887810360790e-01 3.750000000000000000e-01 1.455988822395064882e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.162277660168379187e+19 1.661981929844391082e-01 -6.344117905997066764e-02 -9.840494791666666297e-01 1.579685885344786337e-18 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.267297987735209411e+20 5.879431054806877333e-01 -6.099970018104391434e-01 5.312500000000000000e-01 6.393243029669733763e-71 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.096478196143182848e+19 3.988776939333234517e-01 -8.851533266453461835e-01 2.395833333333333148e-01 1.591700109180298444e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.047128548050898289e+20 6.312794141017837868e-01 -7.692161917141353555e-01 -9.895833333333332871e-02 4.589802614824557179e-84 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.445439770745927926e+20 6.068970802491592265e-01 -6.219784084534347723e-01 4.947916666666666297e-01 2.235804422221652815e-42 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.389564611567787827e+19 4.815289813981596390e-01 -8.500175272727457099e-01 2.135416666666666574e-01 1.324184842430839310e-09 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.630780547701002650e+19 6.149533012614323280e-01 -6.302348257051136882e-01 4.739583333333333148e-01 3.585703379045774989e-21 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.258925411794171290e+19 6.367644721788473516e-01 -7.025613296370284422e-01 3.177083333333333148e-01 4.974993651061927860e-08 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.613438343755372544e+18 3.302249129709630138e-01 -9.410816471356469037e-01 7.291666666666665741e-02 3.725810220257749147e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.258925411794171331e+20 6.013651822855041740e-01 -6.013651822855043960e-01 5.260416666666666297e-01 5.858695976542288783e-72 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.096478196143182807e+20 6.144840138674162455e-01 -6.144840138674164676e-01 4.947916666666666297e-01 1.850917771656313055e-81 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.469404059873880064e+18 4.037599826403935332e-01 -8.815071845134245798e-01 2.447916666666666574e-01 7.603493451388448660e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.025595860743593165e+19 5.358087443624962587e-01 -8.126448353084969600e-01 2.291666666666666574e-01 6.763907609296853577e-36 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
8.668421261313272832e+18 2.222951466436491053e-01 -9.207766458951539834e-02 -9.706217447916666297e-01 1.554443228480134483e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.659586907437556326e+19 2.913998330449847352e-01 -1.019652116120613738e-01 -9.511515299479166297e-01 1.300559568023402556e-10 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.318256738556410266e+19 4.208769216242262967e-01 -9.041823801459178966e-01 -7.291666666666665741e-02 6.934721242620047811e-09 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.964320436180135936e+18 4.245267248728261111e-01 -8.835191299141786914e-01 1.979166666666666574e-01 1.339410431260032675e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.584893192461110886e+19 4.883721505448236355e-01 -8.498950733048049599e-01 1.979166666666666574e-01 4.432483963233937301e-10 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.995262314968882790e+19 2.325191897192927515e-01 -8.286671650218928320e-02 -9.690551757812500000e-01 3.498645773177006441e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.389564611567787827e+19 6.388457662065215592e-01 -6.467340843723107247e-01 4.166666666666666297e-01 2.241124141064133993e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.962232981152777216e+18 4.086081247131497229e-01 -9.067462191671707972e-01 1.041666666666666574e-01 6.163990804228902491e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.549925860214368256e+18 4.575494320537374926e-01 -7.741074003181356300e-01 4.375000000000000000e-01 4.373669498963719829e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.327023901844995277e+19 6.397329283227173313e-01 -6.319300043672883005e-01 4.375000000000000000e-01 4.515256724886662782e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.995262314968882790e+19 6.037446655388721828e-01 -6.827843135016438136e-01 4.114583333333333148e-01 3.627227450563520252e-12 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.450960661507216384e+18 5.163074402666769647e-01 -7.331002378409749998e-01 4.427083333333333148e-01 3.688249075850568662e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.297934537187781837e+19 6.506074895661239088e-01 -7.542348889996769445e-01 -8.854166666666665741e-02 2.071856822915126737e-48 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
7.943282347242789274e+19 5.470828783017586128e-01 -8.079905703466242484e-01 2.187500000000000000e-01 4.804590416843849089e-56 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.318256738556410102e+20 5.999124804547369960e-01 -6.073200595102502541e-01 5.208333333333332593e-01 5.158872327499463156e-46 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
7.996109730064949248e+18 4.188418172981848153e-01 -8.581589400905603737e-01 2.968750000000000000e-01 2.831365856330435524e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.884031503126611886e+20 5.967463684838066884e-01 -5.967463684838067994e-01 5.364583333333332593e-01 2.975090011281034305e-86 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.513561248436207206e+19 6.459030762163043837e-01 -6.868028137851531767e-01 3.333333333333333148e-01 9.729055430756246997e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.450960661507216384e+18 9.150416832557185798e-02 -9.913818258769148128e-01 9.375000000000000000e-02 2.368992805046029292e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.884031503126611558e+19 5.028642751660974408e-01 -8.274222143269273078e-01 2.500000000000000000e-01 1.073055030657935322e-16 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.047128548050898289e+20 6.102313249623274594e-01 -6.102313249623276814e-01 5.052083333333332593e-01 5.074732559986286367e-58 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.500000000000000000e+18 6.117799114192314924e-01 -6.043179348428822095e-01 5.104166666666666297e-01 4.283121367144515287e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.255943215754785997e+19 6.397544166673175825e-01 -6.556522462036429300e-01 4.010416666666666297e-01 8.208599552126365192e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.584893192461110804e+20 5.999124804547369960e-01 -6.073200595102502541e-01 5.208333333333332593e-01 3.035037211017724138e-45 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.076951369252506624e+18 6.592158153533659304e-01 -6.839431692677375718e-01 3.125000000000000000e-01 7.963505254089385130e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.962232981152777216e+18 5.050520055730142177e-01 -8.084974529266608645e-01 3.020833333333333148e-01 6.163990804228902491e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.202264434617418056e+20 6.191497561912246983e-01 -5.967649502084014790e-01 5.104166666666666297e-01 8.944697488203937091e-35 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.689004143746845901e+19 6.086034613299985407e-01 -6.161183545855007937e-01 5.000000000000000000e-01 1.436034979688290838e-49 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.581138830084189716e+20 5.953844360080492448e-01 -6.027361038293433948e-01 5.312500000000000000e-01 1.076024820917935771e-88 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.278278037064769536e+18 5.696648489332517551e-01 -8.194972299464198251e-01 6.250000000000000000e-02 1.693432325966712145e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.918309709189361664e+19 6.086034613299985407e-01 -6.161183545855007937e-01 5.000000000000000000e-01 4.131016010904168284e-40 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.344502071873422848e+18 5.595654625854945552e-01 -8.264261873158917915e-01 -6.250000000000000000e-02 3.691735489816596488e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.918309709189361664e+19 6.127715761322671817e-01 -6.203379362948870934e-01 4.895833333333333148e-01 2.141004795100375653e-20 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.763651794908130304e+18 5.546843315577788536e-01 -7.290342062767166675e-01 4.010416666666666297e-01 2.020023704535623657e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.380384264602886554e+19 6.137717994217001261e-01 -7.204227957411794003e-01 3.229166666666666297e-01 2.241124141064133993e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.398832919019484774e+19 6.432857195526795469e-01 -6.354394616393289619e-01 4.270833333333333148e-01 1.829382622227079527e-14 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.187761623949552026e+19 5.655231357680612359e-01 -8.135391258568624995e-01 -1.354166666666666574e-01 4.391766707742660030e-13 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.147313529485428224e+18 8.896284439327826199e-01 -3.121700187952468064e-01 -3.333333333333333148e-01 1.878386157579021998e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.469404059873880064e+18 4.223645052550321632e-01 -1.933735683402510175e-01 -8.855590820312500000e-01 1.744215309404615612e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
7.292538746498506752e+18 3.076992861180162242e-01 -9.509703396123684316e-01 3.125000000000000000e-02 8.362486511396333350e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.786300923226380698e+19 6.108013395620482955e-01 -7.826695855764612686e-01 -1.197916666666666574e-01 1.188990043311266677e-27 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
2.511886431509571994e+19 4.970787910113194652e-01 -8.293258600356961940e-01 2.552083333333333148e-01 4.136562687644832711e-15 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.570881896148751974e+19 6.302348257051129110e-01 -6.149533012614331051e-01 4.739583333333333148e-01 3.622128280851777791e-26 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.019951720402019123e+19 5.716618262675648987e-01 -8.116974269921366503e-01 -1.197916666666666574e-01 5.921431412178038238e-18 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.570881896148751974e+19 6.640623013222897164e-01 -7.417763796876686300e-01 -9.375000000000000000e-02 4.357713605999155523e-26 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.636334037691264512e+18 4.057970059678241981e-01 -9.005080385246705399e-01 1.562500000000000000e-01 1.152172981067735996e-02 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.469404059873880064e+18 4.135767336262697880e-01 -1.844917832780534617e-01 -8.915812174479166297e-01 8.146778221253234728e-05 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.613438343755372544e+18 5.854638439051557119e-01 -7.502025853574629810e-01 3.072916666666666297e-01 4.373669498963719829e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.469404059873880064e+18 4.425773672132141678e-01 -8.928498359669307938e-01 8.333333333333332871e-02 1.734266548020974887e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.511886431509571994e+19 1.835868913647713263e-01 -1.494899201763986649e-02 -9.828898111979166297e-01 8.737528924797841774e-16 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.584893192461110886e+19 3.302249129709630138e-01 -9.410816471356469037e-01 7.291666666666665741e-02 6.730959110393398883e-10 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.202264434617417933e+19 2.960866124125366428e-01 -9.549338669103166755e-01 -2.083333333333333218e-02 5.441489563276896612e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.737800828749369139e+19 2.325191897192927515e-01 -8.286671650218928320e-02 -9.690551757812500000e-01 5.998544386131777869e-11 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
6.575669979738426368e+18 6.699231122177228270e-01 -6.781951661865061043e-01 3.020833333333333148e-01 2.227700930833544093e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
7.567806242181036442e+19 6.542281296285558101e-01 -7.490893537878358099e-01 -1.041666666666666574e-01 6.229396912039515804e-44 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
5.997082297548711936e+18 7.639104657902778817e-01 -6.427740389799795340e-01 5.729166666666666435e-02 5.197908465013503749e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.819700858609990246e+19 6.621923222488347305e-01 -6.786477313638136222e-01 3.177083333333333148e-01 2.870643764450222531e-11 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.147313529485428224e+18 7.065462244057741925e-01 -4.294021224655803493e-01 -5.625000000000000000e-01 1.841163861229390148e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.962232981152777216e+18 6.074548171687004228e-01 -7.589907802296024242e-01 2.343750000000000000e-01 1.198599646747799691e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.089296130854040781e+19 4.487184682364356858e-01 -8.779942815791963451e-01 1.666666666666666574e-01 2.395870009217111167e-12 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.513561248436207206e+19 5.762136198062018932e-01 -7.573306384579037154e-01 3.072916666666666297e-01 1.692682510566960764e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.019951720402019123e+19 6.102715526666024903e-01 -6.569459365907642789e-01 4.427083333333333148e-01 6.662471670279127572e-18 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.783903121090518016e+18 4.712368665306109761e-01 -8.816221680627327473e-01 2.604166666666666435e-02 8.615939932654810562e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.279716078773929984e+18 6.804991406669186338e-01 -6.721989847561067322e-01 2.916666666666666297e-01 2.691894913918703710e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.148153621496879350e+20 6.009969146318385746e-01 -6.235404626830647334e-01 5.000000000000000000e-01 3.073428852502125727e-65 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.290867652767770214e+19 2.059542655757077290e-01 -6.377666643517557188e-02 -9.764811197916666297e-01 4.770462541600608288e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
6.351535726544174080e+18 4.993292278757452962e-01 -2.790900075501101529e-01 -8.202311197916667407e-01 2.929028039320023783e-05 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
8.317637711026674074e+19 6.341116267244111260e-01 -7.630710614699793837e-01 -1.250000000000000000e-01 4.080072005741536345e-47 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
6.575669979738426368e+18 6.453380332399016872e-01 -6.946943484616893150e-01 3.177083333333333148e-01 1.884191480536520608e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.202264434617418056e+20 6.068970802491592265e-01 -6.219784084534347723e-01 4.947916666666666297e-01 1.850917771656313055e-81 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000164e+20 6.262129157173167426e-01 -7.726620799187524646e-01 -1.041666666666666574e-01 2.527421707245908263e-71 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
6.885571758345436160e+18 5.538721722197181840e-01 -8.289282847240833085e-01 -7.812500000000000000e-02 1.330665113207625349e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.962232981152777216e+18 7.002644285666053126e-01 -6.667071596147051693e-01 2.552083333333333148e-01 6.163990804228902491e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.613599426864819712e+18 9.150416832557185798e-02 -9.913818258769148128e-01 9.375000000000000000e-02 1.045619078548593430e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.741195490357957120e+18 8.057644705230800897e-01 -3.750655590669662587e-01 -4.583333333333333148e-01 6.258619386663853701e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.148153621496879350e+20 6.058592490731654623e-01 -6.058592490731656843e-01 5.156250000000000000e-01 5.520173816123227030e-66 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.549925860214368256e+18 4.090337232918908605e-01 -9.076906690662699395e-01 9.375000000000000000e-02 1.777575255108916849e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.380384264602886636e+20 6.476121581481841805e-01 -7.507624674617177085e-01 -1.302083333333333148e-01 4.216912210362440239e-40 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.295641846391025664e+18 6.179162994315297031e-01 -3.012628370505039954e-01 -7.262369791666667407e-01 1.485789991647861429e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.467368504525309133e+19 5.439881573793052816e-01 -8.141358111556500354e-01 2.031250000000000000e-01 1.563733442917858497e-20 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.985820586810697216e+18 1.403170730446017811e-01 -9.075390301438380769e-01 3.958333333333333148e-01 8.389254687930697285e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
7.585775750291819725e+19 6.499667948891653113e-01 -7.534921458153326368e-01 -9.895833333333332871e-02 1.245879382407903161e-43 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
5.727169131919425536e+18 4.188418172981848153e-01 -8.581589400905603737e-01 2.968750000000000000e-01 5.389296356787454307e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.962232981152777216e+18 5.111480159714424376e-01 -8.410524352405227555e-01 1.770833333333333148e-01 7.033545788027439081e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.630267991895370547e+19 1.760811404710072026e-01 -5.406524774523129018e-02 -9.828898111979166297e-01 9.906918383857167501e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
7.567806242181036442e+19 6.598141223355064033e-01 -7.461941417824952127e-01 -8.854166666666665741e-02 6.229396912039515804e-44 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
9.076951369252506624e+18 6.071156607694195850e-01 -7.305849193957612009e-01 3.125000000000000000e-01 7.963505254089385130e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.196575230806595174e+19 4.941001015004816144e-01 -8.477786196650058947e-01 1.927083333333333148e-01 2.180862538603709528e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.096478196143182807e+20 6.109817807422791569e-01 -6.261646133214441301e-01 4.843750000000000000e-01 1.751685459353031370e-75 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.450960661507216384e+18 6.620296840224823010e-01 -1.435815413523932882e-01 -7.355957031250000000e-01 1.166881673276794814e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.952679263837464166e+19 6.555186630836495887e-01 -7.505670109354528607e-01 -8.333333333333332871e-02 5.504476568311940748e-58 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.467368504525309133e+19 6.134282871023601924e-01 -7.761690379495649328e-01 -1.458333333333333148e-01 6.765560728808944469e-20 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.450960661507216384e+18 5.397023701900572901e-01 -8.408241436234591415e-01 4.166666666666666435e-02 2.494392355821529149e-03 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.005661086543544832e+18 7.038263968971668616e-01 -6.952417147436138478e-01 1.458333333333333148e-01 2.319900545426323638e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.089296130854040781e+19 5.054886960507622984e-01 -8.433569389225352708e-01 1.822916666666666574e-01 6.351684677470162778e-13 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
8.317637711026674074e+19 3.535342229236199119e-02 1.464386698979965214e-02 -9.992675781250000000e-01 2.107252984672264575e-24 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.011872336272715776e+19 9.544264928656391589e-02 5.001937297998951606e-03 -9.954223632812500000e-01 6.409471605230582766e-16 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
6.575669979738426368e+18 5.165306183711478871e-01 -8.499090691601516312e-01 -1.041666666666666574e-01 2.298336759048321917e-05 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
7.567806242181036442e+19 6.499667948891653113e-01 -7.534921458153326368e-01 -9.895833333333332871e-02 6.229396912039515804e-44 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.295641846391025664e+18 5.111480159714424376e-01 -8.410524352405227555e-01 1.770833333333333148e-01 1.582552117389978037e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.148153621496879350e+20 6.127715761322671817e-01 -6.203379362948870934e-01 4.895833333333333148e-01 5.546753559007423237e-77 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.575669979738426368e+18 4.634488445035670479e-01 -8.420309773352744331e-01 2.760416666666666297e-01 2.393006149233109701e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.096478196143182807e+20 6.161183545855005717e-01 -6.086034613299987628e-01 5.000000000000000000e-01 1.850917771656313055e-81 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
